env_name,delta,threshold_idx,opt_budget,opt_utd,opt_critic_params,data_efficiency,compute
quadruped-run,200000000000.0,9,1.497222743807959e+16,11.745974085241398,1808053.8190917398,58860.586012084124,3200110235662766.5
quadruped-run,200000000000.0,10,1.5733406303272904e+16,10.728892220669238,2195230.649458542,60444.72280034022,3644461743204860.5
quadruped-run,200000000000.0,11,1.5741043933250186e+16,11.225920451674721,2341907.615930409,58888.48581699137,3963346769851912.5
quadruped-run,200000000000.0,12,1.6486370097649698e+16,12.290119799537669,2195230.649458542,61272.15553442667,4231938990764364.5
quadruped-run,200000000000.0,13,1.8263002295254344e+16,16.87429594640347,2341907.615930409,60640.945174139335,6134813260426476.0
quadruped-run,200000000000.0,14,2.371869341964978e+16,7.4682398831690895,2498384.979685676,95730.2737130777,4572638677034240.0
quadruped-run,200000000000.0,15,2.547071627356861e+16,8.176217108516953,2498384.979685676,100956.49423245568,5279417427077470.0
quadruped-run,200000000000.0,16,3.006795812395637e+16,6.519541069700457,3033389.3956253743,119970.78009124222,6073802105707924.0
quadruped-run,200000000000.0,17,3.341910442337519e+16,9.799879298845852,2665317.5660130265,125227.7222706101,8373559969253172.0
quadruped-run,200000000000.0,18,4.215860019511279e+16,9.799879298845852,3033389.3956253743,152692.8208448799,1.1620036026136814e+16
quadruped-run,200000000000.0,19,6.308737569397899e+16,9.799879298845852,3033389.3956253743,228494.0512690709,1.7388565440164812e+16
walker-run,200000000000.0,0,6120548169168095.0,16.127185586962728,832024.5442229974,26117.054644553715,897137240257352.2
walker-run,200000000000.0,1,6442136776452928.0,11.225920451674721,1489164.0719113315,26533.111691607985,1135514438131331.5
walker-run,200000000000.0,2,6762897353594418.0,18.473952279183717,1226517.4906051934,26212.16257359059,1520464838876299.8
walker-run,200000000000.0,3,6465747981720071.0,18.473952279183717,1395895.6324728797,24305.812275982014,1604585526523668.2
walker-run,200000000000.0,4,8806903601258269.0,8.554989738736316,2665317.5660130265,34086.069624330616,1989689676392145.8
walker-run,200000000000.0,5,8970823733712129.0,9.365989116482591,2498384.979685676,34515.9647199951,2067630789713108.8
walker-run,200000000000.0,6,9434702181408370.0,14.078531276136333,1694812.8664605278,36136.81757492551,2207338666423267.8
walker-run,200000000000.0,7,8808218354982526.0,24.24165604490662,1308468.7265224897,31323.479084001105,2543522538182305.0
walker-run,200000000000.0,8,8808218354982526.0,24.24165604490662,1308468.7265224897,31323.479084001105,2543522538182305.0
walker-run,200000000000.0,9,9956372782808576.0,15.41315357881774,1010194.365507114,41509.114236337955,1654549935540984.0
walker-run,200000000000.0,10,9845257702596704.0,52.348303226386115,6507.527908737169,49012.57296420639,42743109755425.39
walker-run,200000000000.0,11,1.1883105031487766e+16,7.814214656846571,1308468.7265224897,52539.40014380659,1375225002726448.2
walker-run,200000000000.0,12,1.3137582522791594e+16,6.519541069700457,1808053.8190917398,57076.133293780156,1722355864035561.2
walker-run,200000000000.0,13,1.5390502542777154e+16,8.554989738736316,1588664.3538979783,65549.24528773043,2280653485231067.5
walker-run,200000000000.0,14,1.7223897337934664e+16,18.473952279183717,435752.73813561356,78074.60422867644,1608976492199375.5
walker-run,200000000000.0,15,2.225527976733787e+16,9.799879298845852,1489164.0719113315,93761.8343967433,3502912887989211.0
walker-run,200000000000.0,16,2.750179040588175e+16,8.554989738736316,1489164.0719113315,118229.37865141538,3855914675598678.0
walker-run,200000000000.0,17,3.4339301606438292e+16,7.814214656846571,1928861.1016739465,143928.58925276305,5553583755885683.0
walker-run,200000000000.0,18,4.152483975595648e+16,8.554989738736316,1808053.8190917398,173310.62155242363,6862715445471755.0
walker-run,200000000000.0,19,6.1015645836885e+16,6.821566283319274,2341907.615930409,253284.9689356511,1.0358652049754782e+16
